Ambiente  Fecha CE	DAP	RM0-5	RM5-10	HR	P	MO	Ph	Ca	Mg	Na	K	N	ARA	RESP	hypogastruridae	onychiuridae	isotomidae	entomobridae	symphypleona	dermanyssoidea	rhodacaroidea	parasitoidea	uropodoidea	veigaioidea	paratydeoidea	eupodoidea	tydeoidea	tetranychoidea	scutacaroidea	trombidioidea	rhagididae	brachychthonoidea	eulohmannioidea	lohmannioidea	euphthiracaroidea	crotoniodea	oppioidea	hidrozetoidea	galumnoidea	oripodoidea	parhypochthonioidea	ceratozetoidea	hermannioidea	oribatelloidea	acaroidea	astigmata deutoninfa	astigmata juvenil	Apocal	Aporos	Apotra	Octocy	Octoty	Octola	Micdub	Micpho	Euker	Juveniles
NG	905	1.31	20.00	20.00	0.20	2.82	14.30	2.29	8.10	5.50	2.25	1.74	1.56	0.17	0.14	0.05	0	0.011363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	905	1.46	14.75	14.00	0.19	3.75	12.60	2.41	8.53	5.65	2.05	2.00	1.21	0.14	0.03	0.03	0.009803921568627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NG	905	1.03	16.50	13.00	0.25	1.16	13.90	2.54	6.82	6.55	1.80	0.91	1.30	0.33	0.00	0.07	0	0.011363636363636	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NG	905	1.46	8.00	16.50	0.17	1.70	13.70	2.62	6.90	6.50	1.90	0.80	1.41	0.19	0.03	0.05	0	0	0	0.1	0	0.25	0	0	0	0	0	0	0.023255813953488	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NG	905	1.46	7.50	17.50	0.17	3.20	14.10	2.26	6.70	5.95	1.85	0.87	1.63	0.23	0.03	0.03	0	0.022727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	905	1.17	8.25	12.75	0.23	0.94	12.10	2.52	7.30	6.15	1.60	1.30	1.24	0.26	0.00	0.03	0	0.022727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NG	905	1.26	5.50	10.00	0.21	1.92	12.50	3.80	6.90	6.45	1.95	0.98	1.20	0.43	0.01	0.17	0	0.022727272727273	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	905	1.34	10.50	20.00	0.19	0.90	14.70	2.34	7.30	6.48	1.90	0.88	1.25	0.24	0.03	0.02	0	0	0.024	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1
NG	908	1.33	12.00	12.00	0.22	1.77	3.36	3.84	9.15	5.62	2.17	1.81	1.40	0.25	0.17	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NG	908	1.41	11.00	9.00	0.20	2.76	4.17	4.91	9.61	5.74	2.06	1.86	1.41	0.31	0.19	0.07	0	0.011363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	908	1.46	11.75	9.00	0.19	1.39	4.58	3.14	9.22	5.82	1.96	1.76	1.22	0.21	0.19	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	908	1.20	6.00	8.50	0.23	0.71	3.50	4.88	6.94	6.06	1.78	0.88	1.20	0.28	0.12	0.09	0.009803921568627	0.011363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NG	908	1.27	7.75	10.00	0.22	0.67	5.39	3.94	7.09	5.96	1.84	0.74	1.30	0.27	0.19	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NG	908	1.35	5.00	6.50	0.22	0.84	5.18	4.16	6.78	5.72	1.77	0.79	1.37	0.34	0.19	0.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	908	1.29	3.00	4.00	0.28	0.72	4.91	3.99	7.77	6.19	1.62	1.04	1.08	0.27	0.18	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NG	908	1.19	4.25	6.00	0.23	0.74	7.07	5.91	8.88	6.27	1.68	1.13	1.12	0.32	0.18	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4
NG	908	1.28	6.75	8.00	0.22	0.74	9.51	5.12	7.81	6.59	1.62	1.17	1.16	0.21	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
NG	912	0.74	6.50	6.50	0.20	3.84	17.20	4.97	8.94	8.50	2.30	2.17	2.96	0.17	0.02	0.09	0.235294117647059	0.034090909090909	0	0.3	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	912	0.91	18.00	18.00	0.18	4.36	7.51	3.28	9.22	9.25	2.02	3.91	2.40	0.17	0.06	0.11	0.009803921568627	0	0	0.1	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	912	0.77	4.00	7.00	0.28	3.77	9.26	4.78	8.59	9.90	1.96	1.56	2.48	0.21	0.07	0.07	0.117647058823529	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	912	0.89	3.25	6.50	0.20	1.02	1.22	5.62	6.49	7.72	0.78	1.04	3.30	0.30	0.06	0.09	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	912	1.13	2.50	7.50	0.27	0.79	9.78	4.69	6.98	7.72	1.12	0.92	3.70	0.18	0.06	0.11	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NG	912	1.09	3.25	3.25	0.27	0.67	1.00	3.09	6.67	7.72	0.85	1.09	2.19	0.27	0.06	0.10	0	0	0	0	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NG	912	1.02	8.00	8.75	0.26	1.75	2.05	5.81	8.16	9.90	1.72	0.08	1.70	0.18	0.06	0.09	0	0	0	0.1	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	2
NG	912	1.07	4.75	11.50	0.14	0.94	8.54	6.75	6.97	10.20	1.70	0.08	1.74	0.27	0.06	0.09	0	0.022727272727273	0	0.1	0	0	0.027027027027027	0	0	0.75	0	0	0.046511627906977	0	0	1	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1
NG	912	0.88	6.00	7.75	0.21	0.67	11.22	6.00	6.54	11.05	1.89	0.04	2.26	0.23	0.06	0.11	0	0	0	0	0	1	0	0	0	0.25	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	5	0	3	4	0	0	21
NG	1003	1.30	20.00	20.00	0.15	4.12	5.55	1.95	8.91	6.50	2.50	2.10	1.90	0.24	0.35	0.08	0.009803921568627	0.011363636363636	0	0	0	0	0	0	0	0	0	0	0.046511627906977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1003	1.34	28.00	30.00	0.14	3.92	7.72	3.65	9.18	6.15	1.85	2.15	1.60	0.30	0.21	0.04	0	0	0.024	0	0	0	0.027027027027027	0	0	0	0	0.004587155963303	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1003	1.35	30.00	30.00	0.13	2.72	0.00	2.44	8.96	6.68	1.12	2.02	2.00	0.20	0.35	0.06	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
NG	1003	1.22	1.00	3.00	0.23	0.82	5.45	3.41	6.65	7.13	1.23	0.96	1.66	0.32	0.35	0.08	0	0	0.008	0	0	0	0.027027027027027	0	0	0	0	0.036697247706422	0	0	0	0	0	0.105263157894737	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1003	1.10	5.50	10.00	0.24	1.04	1.74	6.82	6.40	6.25	1.00	1.02	2.60	0.41	0.47	0.08	0	0.034090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NG	1003	1.16	8.00	9.00	0.20	0.68	1.32	1.71	6.51	7.05	0.95	0.89	2.10	0.27	0.39	0.03	0	0.045454545454546	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NG	1003	0.91	6.50	8.00	0.22	1.06	1.12	5.36	6.64	10.00	2.10	1.00	1.60	0.40	0.48	0.08	0	0.068181818181818	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NG	1003	0.97	8.00	10.50	0.30	1.22	9.88	4.87	6.94	9.00	1.63	0.84	1.00	0.27	0.36	0.20	0.009803921568627	0	0.032	0	0	0	0	0	0	0	0	0.009174311926606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	1
NG	1003	1.20	9.50	12.50	0.20	1.04	0.91	5.85	6.19	10.60	1.85	0.98	1.30	0.33	0.40	0.04	0	0.136363636363636	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
NG	1006	1.16	4.00	8.50	0.49	0.55	3.37	8.93	7.45	5.45	1.90	1.74	2.60	0.35	0.15	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NG	1006	1.43	1.00	3.00	0.33	0.53	14.19	4.35	6.89	6.35	1.90	2.01	2.10	0.51	0.18	0.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
NG	1006	0.90	0.50	3.50	0.64	0.43	12.76	3.28	7.90	5.55	2.05	1.89	2.00	0.27	0.16	0.11	0.019607843137255	0	0.048	0	0	0	0	0	0	0	0	0.004587155963303	0	0	0	0	0	0	0.166666666666667	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1006	1.16	9.25	16.75	0.37	0.36	17.17	5.27	7.45	6.33	1.35	1.15	2.03	0.17	0.07	0.09	0	0.034090909090909	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1006	1.44	5.50	10.50	0.30	0.35	19.37	4.17	7.21	6.00	2.65	1.22	1.55	0.21	0.11	0.10	0	0.079545454545455	0	0	0	0	0	0	0	0	0	0.004587155963303	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1006	1.22	8.00	11.75	0.37	0.44	21.58	4.93	7.46	8.00	1.50	0.93	1.90	0.27	0.17	0.10	0	0.011363636363636	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1006	1.33	9.50	15.50	0.31	0.58	2.15	4.76	8.73	6.95	1.33	2.02	1.45	0.26	0.16	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1006	1.25	4.50	8.00	0.33	0.55	0.00	5.66	8.46	9.35	1.30	1.35	1.40	0.28	0.25	0.10	0	0.125	0.088	0	0	0	0	0	0	0	0	0.004587155963303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
NG	1006	1.23	2.50	8.00	0.35	0.40	0.00	6.85	7.29	8.55	1.40	1.40	1.66	0.37	0.13	0.15	0.03921568627451	0.079545454545455	0.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3
NG	1009	1.33	1.50	6.00	0.29	0.28	8.65	2.15	7.85	6.00	1.90	2.00	1.40	0.17	0.18	0.03	0.068627450980392	0	0.088	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1009	1.33	1.00	1.00	0.28	0.23	5.73	7.33	6.67	5.15	2.05	1.90	1.93	0.42	0.23	0.05	0	0.056818181818182	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10
NG	1009	1.12	1.00	1.00	0.47	0.21	16.87	4.80	7.17	5.65	1.60	1.90	3.10	0.19	0.22	0.08	0	0.011363636363636	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1009	1.13	13.00	11.00	0.38	0.27	7.75	5.06	6.93	5.95	2.50	0.96	1.66	0.27	0.15	0.00	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1009	1.16	7.50	14.00	0.35	0.24	2.18	4.30	7.09	7.70	1.18	0.95	1.90	0.18	0.19	0.06	0	0.011363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1009	1.30	4.00	6.50	0.31	0.15	1.55	3.54	7.03	6.10	1.60	1.10	2.00	0.30	0.15	0.02	0.029411764705882	0.227272727272727	0.008	0	0	0	0	0	0	0	0	0.004587155963303	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NG	1009	1.24	5.50	9.50	0.30	0.32	4.55	5.69	8.29	8.50	1.33	0.98	2.03	0.14	0.17	0.10	0	0	0.016	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NG	1009	1.33	1.50	6.00	0.26	0.24	4.41	4.05	7.56	8.18	1.39	2.10	1.15	0.17	0.16	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NG	1009	1.15	3.50	8.50	0.31	0.23	4.75	4.17	8.14	7.80	1.39	1.90	1.70	0.17	0.19	0.04	0	0.011363636363636	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
NG	1012	0.96	23.00	30.00	0.62	0.49	4.48	2.72	6.59	5.00	2.15	1.65	1.60	0.21	0.15	0.03	0	0	0	0	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1012	1.29	16.00	15.50	0.12	0.34	0.30	2.51	7.03	5.65	2.03	1.66	2.45	0.23	0.17	0.02	0.019607843137255	0	0	0	0	0	0.054054054054054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NG	1012	1.06	15.50	12.50	0.23	0.36	4.75	2.30	7.15	5.10	2.05	1.80	2.90	0.17	0.13	0.03	0	0.204545454545455	0.256	0	0	0.25	0.054054054054054	0	0	0	0	0	0.023255813953488	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NG	1012	1.10	12.00	22.00	0.17	0.42	3.64	3.77	6.34	6.55	2.15	0.89	1.89	0.24	0.16	0.02	0.019607843137255	0	0	0	0	0	0.027027027027027	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NG	1012	0.81	23.00	0.00	0.11	0.42	3.92	2.72	6.67	5.48	1.33	0.98	2.30	0.20	0.15	0.02	0.009803921568627	0.284090909090909	0	0	0	0.25	0	0	0	0	0	0.009174311926606	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NG	1012	1.40	8.00	10.00	0.26	0.54	4.94	2.93	6.57	6.78	1.70	1.60	2.10	0.22	0.17	0.03	0	0.045454545454546	0.008	0	0	0	0.081081081081081	0	0	0	0	0.009174311926606	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NG	1012	1.12	23.00	0.00	0.12	0.31	9.35	6.28	6.07	7.10	1.45	1.80	1.23	0.27	0.14	0.02	0	0.272727272727273	0	0	0	0	0.027027027027027	0	0	0	0	1	0	0	0	0	0	0.052631578947369	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2
NG	1012	1.22	17.00	23.50	0.12	0.29	7.63	4.61	6.55	8.45	1.03	1.43	1.98	0.26	0.15	0.03	0	0.318181818181818	0.024	0	0	0	0.243243243243243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1
NG	1012	1.34	15.00	20.50	0.14	0.29	9.30	6.07	6.38	8.65	1.00	1.65	1.98	0.42	0.11	0.03	0.205882352941176	0.340909090909091	0.2	0	0	0	0.081081081081081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	3	4	0	0	21
CG	902	0.99	0.00	1.50	0.26	1.13	9.78	2.73	5.57	5.10	1.60	0.48	1.02	0.37	0.29	0.07	0	0.011363636363636	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	1.09	0.00	0.00	0.29	1.28	26.77	2.34	6.34	4.65	2.05	0.43	1.50	0.28	0.34	0.11	0.009803921568627	0.011363636363636	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	1.17	0.00	0.00	0.26	1.04	6.49	2.61	5.39	2.80	2.10	0.50	1.00	0.29	0.34	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CG	902	0.97	1.50	4.00	0.25	1.17	21.47	3.11	5.05	5.50	1.83	0.78	1.30	0.31	0.45	0.08	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	1.11	1.25	3.00	0.28	1.20	17.18	2.20	5.80	5.05	1.66	0.76	1.00	0.40	0.34	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	0.97	0.00	1.25	0.28	1.08	20.88	2.24	4.71	5.30	1.55	0.85	1.60	0.23	0.34	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	1.05	0.50	2.50	0.24	1.12	17.18	2.56	5.18	6.00	2.00	0.74	1.62	0.43	0.38	0.05	0.019607843137255	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	1.04	0.50	1.00	0.29	1.08	8.68	2.15	5.07	5.15	1.85	0.74	1.80	0.33	0.10	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	902	1.00	0.00	0.50	0.27	1.28	12.11	2.25	5.34	5.30	1.78	0.87	1.89	0.33	0.34	0.11	0	0.011363636363636	0.008	0	0	0	0	0	0	0	0	0	0.023255813953488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	905	1.12	0.00	4.50	0.21	0.76	12.53	2.61	6.45	5.35	1.55	0.49	1.20	0.36	0.06	0.03	0.058823529411765	0.011363636363636	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG	905	1.01	5.50	12.50	0.14	0.61	13.65	2.31	6.37	5.28	1.61	0.52	1.24	0.32	0.02	0.04	0.019607843137255	0.011363636363636	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
